,Price,Returns,Lagged_Returns
momentum_roc,0.07606084250818818,0.2925846965413484,-0.0005587748979927183
momentum_ppo,0.13983282111747775,0.08193643026732104,0.017181114433170074
momentum_ppo_signal,0.14785582064415037,0.033024032080461806,0.019787057898342272
momentum_ppo_hist,-0.0027907554832327206,0.18356889196413212,-0.005946445517707529
momentum_pvo,-0.022830193351419382,0.022303655103347027,-0.03948764069904864
momentum_pvo_signal,-0.035304068316497204,-0.02524482035584916,-0.03876083367010869
momentum_pvo_hist,0.008173892541460325,0.07445522444810924,-0.016641298484915905
momentum_kama,0.9977016328030082,-0.005082315914255122,-0.009896184893243709
others_dr,0.024360105984137147,0.9999999999999981,-0.02860836310976165
others_dlr,0.025233205665077925,0.9996894218242505,-0.028946775993871743
others_cr,0.9999999999999977,0.02436010598413716,-0.01066156228407652
